GL_account,GL_account_description,account_id,partition_ledger_year_month,amount_usd
112010,JP Morgan USD A/C - GBP,1108283,202211,0
112010,JP Morgan USD A/C - GBP,1108283,202212,0
112010,JP Morgan USD A/C - GBP,1108283,202301,0
112010,JP Morgan USD A/C - GBP,1108283,201802,0
112010,JP Morgan USD A/C - GBP,1108283,202303,0
112010,JP Morgan USD A/C - GBP,1108283,202304,0
112010,JP Morgan USD A/C - GBP,1108283,202305,0
112010,JP Morgan USD A/C - GBP,1108283,202306,0
112010,JP Morgan USD A/C - GBP,1108283,201807,0
112010,JP Morgan USD A/C - GBP,1108283,202308,0
112010,JP Morgan USD A/C - GBP,1108283,202309,0
112010,JP Morgan USD A/C - GBP,1108283,202310,0
112010,JP Morgan USD A/C - GBP,1108283,202311,0
112010,JP Morgan USD A/C - GBP,1108283,202312,0
112010,JP Morgan USD A/C - GBP,1108283,202401,0
112010,JP Morgan USD A/C - GBP,1108283,202402,0
112010,JP Morgan USD A/C - GBP,1108283,202403,0
112010,JP Morgan USD A/C - GBP,1108283,202404,0
112010,JP Morgan USD A/C - GBP,1108283,202405,0
112010,JP Morgan USD A/C - GBP,1108283,202406,0
112010,JP Morgan USD A/C - KRW,1108285,202001,0
112010,JP Morgan USD A/C - KRW,1108285,202002,0
112010,JP Morgan USD A/C - KRW,1108285,202003,0
112010,JP Morgan USD A/C - KRW,1108285,202004,0
112010,JP Morgan USD A/C - KRW,1108285,202005,0
112010,JP Morgan USD A/C - KRW,1108285,202006,0
112010,JP Morgan USD A/C - KRW,1108285,202007,0
112010,JP Morgan USD A/C - KRW,1108285,202008,0
112010,JP Morgan USD A/C - KRW,1108285,202009,0
112010,JP Morgan USD A/C - KRW,1108285,202010,0
112010,JP Morgan USD A/C - KRW,1108285,202011,0
112010,JP Morgan USD A/C - KRW,1108285,202012,0
112010,JP Morgan USD A/C - KRW,1108285,202101,0
112010,JP Morgan USD A/C - KRW,1108285,202102,0
112010,JP Morgan USD A/C - KRW,1108285,202103,0
112010,JP Morgan USD A/C - KRW,1108285,202104,0
112010,JP Morgan USD A/C - KRW,1108285,202105,0
112010,JP Morgan USD A/C - KRW,1108285,202106,0
112010,JP Morgan USD A/C - KRW,1108285,202107,0
112010,JP Morgan USD A/C - KRW,1108285,202108,0
112010,JP Morgan USD A/C - KRW,1108285,202109,0
112010,JP Morgan USD A/C - KRW,1108285,202110,0
112010,JP Morgan USD A/C - KRW,1108285,202111,0
112010,JP Morgan USD A/C - KRW,1108285,202112,0
112010,JP Morgan USD A/C - KRW,1108285,202201,0
112010,JP Morgan USD A/C - KRW,1108285,202202,0
112010,JP Morgan USD A/C - KRW,1108285,202203,0
112010,JP Morgan USD A/C - KRW,1108285,202204,0
112010,JP Morgan USD A/C - KRW,1108285,202205,0
112010,JP Morgan USD A/C - KRW,1108285,202206,0
112010,JP Morgan USD A/C - KRW,1108285,202207,0
112010,JP Morgan USD A/C - KRW,1108285,202208,0
112010,JP Morgan USD A/C - KRW,1108285,202209,0
112010,JP Morgan USD A/C - KRW,1108285,202210,0
112010,JP Morgan USD A/C - KRW,1108285,202211,0
112010,JP Morgan USD A/C - KRW,1108285,202212,0
112010,JP Morgan USD A/C - KRW,1108285,202301,0
112010,JP Morgan USD A/C - KRW,1108285,201802,0
112010,JP Morgan USD A/C - KRW,1108285,202303,0
112010,JP Morgan USD A/C - KRW,1108285,202304,0
112010,JP Morgan USD A/C - KRW,1108285,202305,0
112010,JP Morgan USD A/C - KRW,1108285,202306,0
112010,JP Morgan USD A/C - KRW,1108285,201807,0
112010,JP Morgan USD A/C - KRW,1108285,202308,0
112010,JP Morgan USD A/C - KRW,1108285,202309,0
112010,JP Morgan USD A/C - KRW,1108285,202310,0
112010,JP Morgan USD A/C - KRW,1108285,202311,0
112010,JP Morgan USD A/C - KRW,1108285,202312,0
112010,JP Morgan USD A/C - KRW,1108285,202401,0
112010,JP Morgan USD A/C - KRW,1108285,202402,0
112010,JP Morgan USD A/C - KRW,1108285,202403,0
112010,JP Morgan USD A/C - KRW,1108285,202404,0
112010,JP Morgan USD A/C - KRW,1108285,202405,0
112010,JP Morgan USD A/C - KRW,1108285,202406,0
112010,JP Morgan USD A/C - NOK,1108286,202004,-153296.17
112010,JP Morgan USD A/C - NOK,1108286,202005,0
112010,JP Morgan USD A/C - NOK,1108286,202006,0
112010,JP Morgan USD A/C - NOK,1108286,202007,0
112010,JP Morgan USD A/C - NOK,1108286,202008,0
112010,JP Morgan USD A/C - NOK,1108286,202009,0
112010,JP Morgan USD A/C - NOK,1108286,202010,-47856.66
112010,JP Morgan USD A/C - NOK,1108286,202011,0
112010,JP Morgan USD A/C - NOK,1108286,202012,0
112010,JP Morgan USD A/C - NOK,1108286,202101,0
112010,JP Morgan USD A/C - NOK,1108286,202102,0
112010,JP Morgan USD A/C - NOK,1108286,202103,-70055.73
112010,JP Morgan USD A/C - NOK,1108286,202104,0
112010,JP Morgan USD A/C - NOK,1108286,202105,0
112010,JP Morgan USD A/C - NOK,1108286,202106,0
112010,JP Morgan USD A/C - NOK,1108286,202107,0
112010,JP Morgan USD A/C - NOK,1108286,202108,-69641.49
112010,JP Morgan USD A/C - NOK,1108286,202109,-43287.92
112010,JP Morgan USD A/C - NOK,1108286,202110,0
112010,JP Morgan USD A/C - NOK,1108286,202111,-36629.85
112010,JP Morgan USD A/C - NOK,1108286,202112,0
112010,JP Morgan USD A/C - NOK,1108286,202201,0
112010,JP Morgan USD A/C - NOK,1108286,202202,0
112010,JP Morgan USD A/C - NOK,1108286,202203,0
112010,JP Morgan USD A/C - NOK,1108286,202204,0
112010,JP Morgan USD A/C - NOK,1108286,202205,0
112010,JP Morgan USD A/C - NOK,1108286,202206,0
112010,JP Morgan USD A/C - NOK,1108286,202207,0
112010,JP Morgan USD A/C - NOK,1108286,202208,0
112010,JP Morgan USD A/C - NOK,1108286,202209,0
112010,JP Morgan USD A/C - NOK,1108286,202210,0
112010,JP Morgan USD A/C - NOK,1108286,202211,0
112010,JP Morgan USD A/C - NOK,1108286,202212,0
112010,JP Morgan USD A/C - NOK,1108286,202301,0
112010,JP Morgan USD A/C - NOK,1108286,201802,0
112010,JP Morgan USD A/C - NOK,1108286,202303,0
112010,JP Morgan USD A/C - NOK,1108286,202304,0
112010,JP Morgan USD A/C - NOK,1108286,202305,0
112010,JP Morgan USD A/C - NOK,1108286,202306,0
112010,JP Morgan USD A/C - NOK,1108286,201807,0
112010,JP Morgan USD A/C - NOK,1108286,202308,0
112010,JP Morgan USD A/C - NOK,1108286,202309,0
112010,JP Morgan USD A/C - NOK,1108286,202310,0
112010,JP Morgan USD A/C - NOK,1108286,202311,0
112010,JP Morgan USD A/C - NOK,1108286,202312,0
112010,JP Morgan USD A/C - NOK,1108286,202401,0
112010,JP Morgan USD A/C - NOK,1108286,202402,0
112010,JP Morgan USD A/C - NOK,1108286,202403,0
112010,JP Morgan USD A/C - NOK,1108286,202404,0
112010,JP Morgan USD A/C - NOK,1108286,202405,0
112010,JP Morgan USD A/C - NOK,1108286,202406,0
112010,JP Morgan USD A/C - NZD,1108287,202001,0
112010,JP Morgan USD A/C - NZD,1108287,202002,0
112010,JP Morgan USD A/C - NZD,1108287,202003,0
112010,JP Morgan USD A/C - NZD,1108287,202004,0
112010,JP Morgan USD A/C - NZD,1108287,202005,0
112010,JP Morgan USD A/C - NZD,1108287,202006,0
112010,JP Morgan USD A/C - NZD,1108287,202007,0
112010,JP Morgan USD A/C - NZD,1108287,202008,0
112010,JP Morgan USD A/C - NZD,1108287,202009,0
112010,JP Morgan USD A/C - NZD,1108287,202010,0
112010,JP Morgan USD A/C - NZD,1108287,202011,0
112010,JP Morgan USD A/C - NZD,1108287,202012,-6703.42
112010,JP Morgan USD A/C - NZD,1108287,202101,0
112010,JP Morgan USD A/C - NZD,1108287,202102,138.34
112010,JP Morgan USD A/C - NZD,1108287,202103,-7113.48
112010,JP Morgan USD A/C - NZD,1108287,202104,-15777.47
112010,JP Morgan USD A/C - NZD,1108287,202105,121.97
112010,JP Morgan USD A/C - NZD,1108287,202106,0
112010,JP Morgan USD A/C - NZD,1108287,202107,0
112010,JP Morgan USD A/C - NZD,1108287,202108,0
112010,JP Morgan USD A/C - NZD,1108287,202109,-12613.6
112010,JP Morgan USD A/C - NZD,1108287,202110,0
112010,JP Morgan USD A/C - NZD,1108287,202111,0
112010,JP Morgan USD A/C - NZD,1108287,202112,0
112010,JP Morgan USD A/C - NZD,1108287,202201,0
112010,JP Morgan USD A/C - NZD,1108287,202202,0
112010,JP Morgan USD A/C - NZD,1108287,202203,0
112010,JP Morgan USD A/C - NZD,1108287,202204,0
112010,JP Morgan USD A/C - NZD,1108287,202205,0
112010,JP Morgan USD A/C - NZD,1108287,202206,0
112010,JP Morgan USD A/C - NZD,1108287,202207,0
112010,JP Morgan USD A/C - NZD,1108287,202208,0
112010,JP Morgan USD A/C - NZD,1108287,202209,0
112010,JP Morgan USD A/C - NZD,1108287,202210,0
112010,JP Morgan USD A/C - NZD,1108287,202211,0
112010,JP Morgan USD A/C - NZD,1108287,202212,0
112010,JP Morgan USD A/C - NZD,1108287,202301,0
112010,JP Morgan USD A/C - NZD,1108287,201802,0
112010,JP Morgan USD A/C - NZD,1108287,202303,0
112010,JP Morgan USD A/C - NZD,1108287,202304,0
112010,JP Morgan USD A/C - NZD,1108287,202305,0
112010,JP Morgan USD A/C - NZD,1108287,202306,0
112010,JP Morgan USD A/C - NZD,1108287,201807,0
112010,JP Morgan USD A/C - NZD,1108287,202308,0
112010,JP Morgan USD A/C - NZD,1108287,202309,0
112010,JP Morgan USD A/C - NZD,1108287,202310,0
112010,JP Morgan USD A/C - NZD,1108287,202311,0
112010,JP Morgan USD A/C - NZD,1108287,202312,0
112010,JP Morgan USD A/C - NZD,1108287,202401,0
112010,JP Morgan USD A/C - NZD,1108287,202402,0
112010,JP Morgan USD A/C - NZD,1108287,202403,0
112010,JP Morgan USD A/C - NZD,1108287,202404,0
112010,JP Morgan USD A/C - NZD,1108287,202405,0
112010,JP Morgan USD A/C - NZD,1108287,202406,0
112010,JP Morgan USD A/C - SGD,1108288,202001,0
112010,JP Morgan USD A/C - SGD,1108288,202002,0
112010,JP Morgan USD A/C - SGD,1108288,202003,0
112010,JP Morgan USD A/C - SGD,1108288,202004,0
112010,JP Morgan USD A/C - SGD,1108288,202005,0
112010,JP Morgan USD A/C - SGD,1108288,202006,0
112010,JP Morgan USD A/C - SGD,1108288,202007,0
112010,JP Morgan USD A/C - SGD,1108288,202008,0
112010,JP Morgan USD A/C - SGD,1108288,202009,0
112010,JP Morgan USD A/C - SGD,1108288,202010,0
112010,JP Morgan USD A/C - SGD,1108288,202011,0
112010,JP Morgan USD A/C - SGD,1108288,202012,0
112010,JP Morgan USD A/C - SGD,1108288,202101,0
112010,JP Morgan USD A/C - SGD,1108288,202102,0
112010,JP Morgan USD A/C - SGD,1108288,202103,0
112010,JP Morgan USD A/C - SGD,1108288,202104,0
112010,JP Morgan USD A/C - SGD,1108288,202105,0
112010,JP Morgan USD A/C - SGD,1108288,202106,0
112010,JP Morgan USD A/C - SGD,1108288,202107,0
112010,JP Morgan USD A/C - SGD,1108288,202108,0
112010,JP Morgan USD A/C - SGD,1108288,202109,0
112010,JP Morgan USD A/C - SGD,1108288,202110,0
112010,JP Morgan USD A/C - SGD,1108288,202111,0
112010,JP Morgan USD A/C - SGD,1108288,202112,0
112010,JP Morgan USD A/C - SGD,1108288,202201,0
112010,JP Morgan USD A/C - SGD,1108288,202202,0
112010,JP Morgan USD A/C - SGD,1108288,202203,0
112010,JP Morgan USD A/C - SGD,1108288,202204,0
112010,JP Morgan USD A/C - SGD,1108288,202205,0
112010,JP Morgan USD A/C - SGD,1108288,202206,0
112010,JP Morgan USD A/C - SGD,1108288,202207,0
112010,JP Morgan USD A/C - SGD,1108288,202208,0
112010,JP Morgan USD A/C - SGD,1108288,202209,0
112010,JP Morgan USD A/C - SGD,1108288,202210,0
112010,JP Morgan USD A/C - SGD,1108288,202211,0
112010,JP Morgan USD A/C - SGD,1108288,202212,0
112010,JP Morgan USD A/C - SGD,1108288,202301,0
112010,JP Morgan USD A/C - SGD,1108288,201802,0
112010,JP Morgan USD A/C - SGD,1108288,202303,0
112010,JP Morgan USD A/C - SGD,1108288,202304,0
112010,JP Morgan USD A/C - SGD,1108288,202305,0
112010,JP Morgan USD A/C - SGD,1108288,202306,0
112010,JP Morgan USD A/C - SGD,1108288,201807,0
112010,JP Morgan USD A/C - SGD,1108288,202308,0
112010,JP Morgan USD A/C - SGD,1108288,202309,0
112010,JP Morgan USD A/C - SGD,1108288,202310,0
112010,JP Morgan USD A/C - SGD,1108288,202311,0
112010,JP Morgan USD A/C - SGD,1108288,202312,0
112010,JP Morgan USD A/C - SGD,1108288,202401,0
112010,JP Morgan USD A/C - SGD,1108288,202402,0
112010,JP Morgan USD A/C - SGD,1108288,202403,0
112010,JP Morgan USD A/C - SGD,1108288,202404,0
112010,JP Morgan USD A/C - SGD,1108288,202405,0
112010,JP Morgan USD A/C - SGD,1108288,202406,0
112010,JP Morgan - USD,1108304,202001,0
112010,JP Morgan - USD,1108304,202002,140000000
112010,JP Morgan - USD,1108304,202003,0
112010,JP Morgan - USD,1108304,202004,0
112010,JP Morgan - USD,1108304,202005,0
112010,JP Morgan - USD,1108304,202006,0
112010,JP Morgan - USD,1108304,202007,0
112010,JP Morgan - USD,1108304,202008,0
112010,JP Morgan - USD,1108304,202009,0
112010,JP Morgan - USD,1108304,202010,0
112010,JP Morgan - USD,1108304,202011,0
112010,JP Morgan - USD,1108304,202012,0
112010,JP Morgan - USD,1108304,202101,0
112010,JP Morgan - USD,1108304,202102,0
112010,JP Morgan - USD,1108304,202103,0
112010,JP Morgan - USD,1108304,202104,0
112010,JP Morgan - USD,1108304,202105,0
112010,JP Morgan - USD,1108304,202106,0
112010,JP Morgan - USD,1108304,202107,0
112010,JP Morgan - USD,1108304,202108,0
112010,JP Morgan - USD,1108304,202109,0
112010,JP Morgan - USD,1108304,202110,0
112010,JP Morgan - USD,1108304,202111,0
112010,JP Morgan - USD,1108304,202112,0
112010,JP Morgan - USD,1108304,202201,0
112010,JP Morgan - USD,1108304,202202,0
112010,JP Morgan - USD,1108304,202203,0
112010,JP Morgan - USD,1108304,202204,0
112010,JP Morgan - USD,1108304,202205,0
112010,JP Morgan - USD,1108304,202206,0
112010,JP Morgan - USD,1108304,202207,0
112010,JP Morgan - USD,1108304,202208,0
112010,JP Morgan - USD,1108304,202209,0
112010,JP Morgan - USD,1108304,202210,0
112010,JP Morgan - USD,1108304,202211,0
112010,JP Morgan - USD,1108304,202212,0
112010,JP Morgan - USD,1108304,202301,0
112010,JP Morgan - USD,1108304,201802,0
112010,JP Morgan - USD,1108304,202303,0
112010,JP Morgan - USD,1108304,202304,0
112010,JP Morgan - USD,1108304,202305,0
112010,JP Morgan - USD,1108304,202306,0
112010,JP Morgan - USD,1108304,201807,0
112010,JP Morgan - USD,1108304,202308,0
112010,JP Morgan - USD,1108304,202309,0
112010,JP Morgan - USD,1108304,202310,0
112010,JP Morgan - USD,1108304,202311,0
112010,JP Morgan - USD,1108304,202312,0
112010,JP Morgan - USD,1108304,202401,0
112010,JP Morgan - USD,1108304,202402,0
112010,JP Morgan - USD,1108304,202403,0
112010,JP Morgan - USD,1108304,202404,0
112010,JP Morgan - USD,1108304,202405,0
112010,JP Morgan - USD,1108304,202406,0
112010,JP Morgan - USD,1108316,202001,0
112010,JP Morgan - USD,1108316,202002,18700000
112010,JP Morgan - USD,1108316,202003,0
112010,JP Morgan - USD,1108316,202004,0
112010,JP Morgan - USD,1108316,202005,0
112010,JP Morgan - USD,1108316,202006,0
112010,JP Morgan - USD,1108316,202007,0
112010,JP Morgan - USD,1108316,202008,0
112010,JP Morgan - USD,1108316,202009,0
112010,JP Morgan - USD,1108316,202010,0
112010,JP Morgan - USD,1108316,202011,0
112010,JP Morgan - USD,1108316,202012,0
112010,JP Morgan - USD,1108316,202101,0
112010,JP Morgan - USD,1108316,202102,0
112010,JP Morgan - USD,1108316,202103,0
112010,JP Morgan - USD,1108316,202104,0
112010,JP Morgan - USD,1108316,202105,0
112010,JP Morgan - USD,1108316,202106,0
112010,JP Morgan - USD,1108316,202107,0
112010,JP Morgan - USD,1108316,202108,0
112010,JP Morgan - USD,1108316,202109,0
112010,JP Morgan - USD,1108316,202110,0
112010,JP Morgan - USD,1108316,202111,0
112010,JP Morgan - USD,1108316,202112,0
112010,JP Morgan - USD,1108316,202201,0
112010,JP Morgan - USD,1108316,202202,0
112010,JP Morgan - USD,1108316,202203,0
112010,JP Morgan - USD,1108316,202204,0
112010,JP Morgan - USD,1108316,202205,0
112010,JP Morgan - USD,1108316,202206,0
112010,JP Morgan - USD,1108316,202207,0
112010,JP Morgan - USD,1108316,202208,0
112010,JP Morgan - USD,1108316,202209,0
112010,JP Morgan - USD,1108316,202210,0
112010,JP Morgan - USD,1108316,202211,0
112010,JP Morgan - USD,1108316,202212,0
112010,JP Morgan - USD,1108316,202301,0
112010,JP Morgan - USD,1108316,201802,0
112010,JP Morgan - USD,1108316,202303,0
112010,JP Morgan - USD,1108316,202304,0
112010,JP Morgan - USD,1108316,202305,0
112010,JP Morgan - USD,1108316,202306,0
112010,JP Morgan - USD,1108316,201807,0
112010,JP Morgan - USD,1108316,202308,0
112010,JP Morgan - USD,1108316,202309,0
112010,JP Morgan - USD,1108316,202310,0
112010,JP Morgan - USD,1108316,202311,0
112010,JP Morgan - USD,1108316,202312,0
112010,JP Morgan - USD,1108316,202401,0
112010,JP Morgan - USD,1108316,202402,0
112010,JP Morgan - USD,1108316,202403,0
112010,JP Morgan - USD,1108316,202404,0
112010,JP Morgan - USD,1108316,202405,0
112010,JP Morgan - USD,1108316,202406,0
112010,JP Morgan USD A/C - EUR,1108337,202207,100678
112010,JP Morgan USD A/C - EUR,1108337,202208,0
112010,JP Morgan USD A/C - EUR,1108337,202209,0
112010,JP Morgan USD A/C - EUR,1108337,202210,0
112010,JP Morgan USD A/C - EUR,1108337,202211,0
112010,JP Morgan USD A/C - EUR,1108337,202212,0
112010,JP Morgan USD A/C - EUR,1108337,202301,0
112010,JP Morgan USD A/C - EUR,1108337,201802,0
112010,JP Morgan USD A/C - EUR,1108337,202303,0
112010,JP Morgan USD A/C - EUR,1108337,202304,0
112010,JP Morgan USD A/C - EUR,1108337,202305,0
112010,JP Morgan USD A/C - EUR,1108337,202306,0
112010,JP Morgan USD A/C - EUR,1108337,201807,0
112010,JP Morgan USD A/C - EUR,1108337,202308,0
112010,JP Morgan USD A/C - EUR,1108337,202309,0
112010,JP Morgan USD A/C - EUR,1108337,202310,0
112010,JP Morgan USD A/C - EUR,1108337,202311,0
112010,JP Morgan USD A/C - EUR,1108337,202312,0
112010,JP Morgan USD A/C - EUR,1108337,202401,0
112010,JP Morgan USD A/C - EUR,1108337,202402,0
112010,JP Morgan USD A/C - EUR,1108337,202403,0
112010,JP Morgan USD A/C - EUR,1108337,202404,0
112010,JP Morgan USD A/C - EUR,1108337,202405,0
112010,JP Morgan USD A/C - EUR,1108337,202406,0
112010,JP Morgan USD A/C - NOK,1108341,202108,12624.19
112010,JP Morgan USD A/C - NOK,1108341,202109,0
112010,JP Morgan USD A/C - NOK,1108341,202110,0
112010,JP Morgan USD A/C - NOK,1108341,202111,0
112010,JP Morgan USD A/C - NOK,1108341,202112,0
112010,JP Morgan USD A/C - NOK,1108341,202201,0
112010,JP Morgan USD A/C - NOK,1108341,202202,0
112010,JP Morgan USD A/C - NOK,1108341,202203,0
112010,JP Morgan USD A/C - NOK,1108341,202204,0
112010,JP Morgan USD A/C - NOK,1108341,202205,0
112010,JP Morgan USD A/C - NOK,1108341,202206,0
112010,JP Morgan USD A/C - NOK,1108341,202207,0
112010,JP Morgan USD A/C - NOK,1108341,202208,0
112010,JP Morgan USD A/C - NOK,1108341,202209,0
112010,JP Morgan USD A/C - NOK,1108341,202210,0
112010,JP Morgan USD A/C - NOK,1108341,202211,0
112010,JP Morgan USD A/C - NOK,1108341,202212,0
112010,JP Morgan USD A/C - NOK,1108341,202301,0
112010,JP Morgan USD A/C - NOK,1108341,201802,0
112010,JP Morgan USD A/C - NOK,1108341,202303,0
112010,JP Morgan USD A/C - NOK,1108341,202304,0
112010,JP Morgan USD A/C - NOK,1108341,202305,0
112010,JP Morgan USD A/C - NOK,1108341,202306,0
112010,JP Morgan USD A/C - NOK,1108341,201807,0
112010,JP Morgan USD A/C - NOK,1108341,202308,0
112010,JP Morgan USD A/C - NOK,1108341,202309,0
112010,JP Morgan USD A/C - NOK,1108341,202310,0
112010,JP Morgan USD A/C - NOK,1108341,202311,0
112010,JP Morgan USD A/C - NOK,1108341,202312,0
112010,JP Morgan USD A/C - NOK,1108341,202401,0
112010,JP Morgan USD A/C - NOK,1108341,202402,0
112010,JP Morgan USD A/C - NOK,1108341,202403,0
112010,JP Morgan USD A/C - NOK,1108341,202404,0
112010,JP Morgan USD A/C - NOK,1108341,202405,0
112010,JP Morgan USD A/C - NOK,1108341,202406,0
112010,JP Morgan USD A/C - IDR,1109811,202001,0
112010,JP Morgan USD A/C - IDR,1109811,202002,0
112010,JP Morgan USD A/C - IDR,1109811,202003,0
112010,JP Morgan USD A/C - IDR,1109811,202004,0
112010,JP Morgan USD A/C - IDR,1109811,202005,0
112010,JP Morgan USD A/C - IDR,1109811,202006,0
112010,JP Morgan USD A/C - IDR,1109811,202007,0
112010,JP Morgan USD A/C - IDR,1109811,202008,0
112010,JP Morgan USD A/C - IDR,1109811,202009,0
112010,JP Morgan USD A/C - IDR,1109811,202010,0
112010,JP Morgan USD A/C - IDR,1109811,202011,0
112010,JP Morgan USD A/C - IDR,1109811,202012,0
112010,JP Morgan USD A/C - IDR,1109811,202101,0
112010,JP Morgan USD A/C - IDR,1109811,202102,0
112010,JP Morgan USD A/C - IDR,1109811,202103,0
112010,JP Morgan USD A/C - IDR,1109811,202104,0
112010,JP Morgan USD A/C - IDR,1109811,202105,0
112010,JP Morgan USD A/C - IDR,1109811,202106,0
112010,JP Morgan USD A/C - IDR,1109811,202107,0
112010,JP Morgan USD A/C - IDR,1109811,202108,0
112010,JP Morgan USD A/C - IDR,1109811,202109,0
112010,JP Morgan USD A/C - IDR,1109811,202110,0
112010,JP Morgan USD A/C - IDR,1109811,202111,0
112010,JP Morgan USD A/C - IDR,1109811,202112,0
112010,JP Morgan USD A/C - IDR,1109811,202201,0
112010,JP Morgan USD A/C - IDR,1109811,202202,0
112010,JP Morgan USD A/C - IDR,1109811,202203,0
112010,JP Morgan USD A/C - IDR,1109811,202204,0
112010,JP Morgan USD A/C - IDR,1109811,202205,0
112010,JP Morgan USD A/C - IDR,1109811,202206,0
112010,JP Morgan USD A/C - IDR,1109811,202207,0
112010,JP Morgan USD A/C - IDR,1109811,202208,0
112010,JP Morgan USD A/C - IDR,1109811,202209,0
112010,JP Morgan USD A/C - IDR,1109811,202210,0
112010,JP Morgan USD A/C - IDR,1109811,202211,0
112010,JP Morgan USD A/C - IDR,1109811,202212,0
112010,JP Morgan USD A/C - IDR,1109811,202301,0
112010,JP Morgan USD A/C - IDR,1109811,201802,0
112010,JP Morgan USD A/C - IDR,1109811,202303,0
112010,JP Morgan USD A/C - IDR,1109811,202304,0
112010,JP Morgan USD A/C - IDR,1109811,202305,0
112010,JP Morgan USD A/C - IDR,1109811,202306,0
112010,JP Morgan USD A/C - IDR,1109811,201807,0
112010,JP Morgan USD A/C - IDR,1109811,202308,0
112010,JP Morgan USD A/C - IDR,1109811,202309,0
112010,JP Morgan USD A/C - IDR,1109811,202310,0
112010,JP Morgan USD A/C - IDR,1109811,202311,0
112010,JP Morgan USD A/C - IDR,1109811,202312,0
112010,JP Morgan USD A/C - IDR,1109811,202401,0
112010,JP Morgan USD A/C - IDR,1109811,202402,0
112010,JP Morgan USD A/C - IDR,1109811,202403,0
112010,JP Morgan USD A/C - IDR,1109811,202404,0
112010,JP Morgan USD A/C - IDR,1109811,202405,0
